Date,Closing Value,Return
10/24/1991,385.07,-0.007398051
10/25/1991,384.2,-0.002259329
10/28/1991,389.52,0.013846955
10/29/1991,391.48,0.005031834
10/30/1991,392.96,0.003780525
10/31/1991,392.45,-0.001297842
11/1/1991,391.32,-0.002879348
11/4/1991,390.28,-0.002657671
11/5/1991,388.71,-0.004022753
11/6/1991,389.97,0.003241491
11/7/1991,393.72,0.009616124
11/8/1991,392.89,-0.002108097
11/11/1991,393.12,0.000585406
11/12/1991,396.74,0.009208384
11/13/1991,397.41,0.001688763
11/14/1991,397.15,-0.000654236
11/15/1991,382.62,-0.036585673
11/18/1991,385.24,0.006847525
11/19/1991,379.42,-0.015107465
11/20/1991,378.53,-0.002345686
11/21/1991,380.06,0.004041952
11/22/1991,376.14,-0.010314161
11/25/1991,375.34,-0.002126868
11/26/1991,377.96,0.006980338
11/27/1991,376.55,-0.003730553
11/29/1991,375.22,-0.003532067
12/2/1991,381.4,0.016470337
12/3/1991,380.96,-0.001153644
12/4/1991,380.07,-0.002336203
12/5/1991,377.39,-0.007051333
12/6/1991,379.1,0.004531122
12/9/1991,378.26,-0.002215774
12/10/1991,377.9,-0.000951726
12/11/1991,377.7,-0.000529241
12/12/1991,381.55,0.010193275
12/13/1991,384.47,0.007652994
12/16/1991,384.46,-2.60098E-05
12/17/1991,382.74,-0.004473807
12/18/1991,383.48,0.001933427
12/19/1991,382.52,-0.00250339
12/20/1991,387.04,0.011816376
12/23/1991,396.82,0.025268706
12/24/1991,399.33,0.006325286
12/26/1991,404.84,0.013798112
12/27/1991,406.46,0.004001581
12/30/1991,415.14,0.021355115
12/31/1991,417.09,0.004697211
1/2/1992,417.26,0.000407586
1/3/1992,419.34,0.004984902
1/6/1992,417.96,-0.003290886
1/7/1992,417.4,-0.001339841
1/8/1992,418.1,0.001677048
1/9/1992,417.61,-0.001171968
1/10/1992,415.1,-0.006010392
1/13/1992,414.34,-0.001830884
1/14/1992,420.44,0.014722209
1/15/1992,420.77,0.000784892
1/16/1992,418.21,-0.006084084
1/17/1992,418.86,0.001554243
1/20/1992,416.36,-0.005968581
1/21/1992,412.64,-0.008934576
1/22/1992,418.13,0.013304575
1/23/1992,414.96,-0.007581374
1/24/1992,415.48,0.001253133
1/27/1992,414.99,-0.001179359
1/28/1992,414.96,-7.22909E-05
1/29/1992,410.34,-0.011133603
1/30/1992,411.62,0.003119364
1/31/1992,408.78,-0.006899568
2/3/1992,409.53,0.001834728
2/4/1992,413.85,0.010548678
2/5/1992,413.84,-2.41633E-05
2/6/1992,413.82,-4.83279E-05
2/7/1992,411.09,-0.006597071
2/10/1992,413.77,0.006519254
2/11/1992,413.76,-2.4168E-05
2/12/1992,417.13,0.008144818
2/13/1992,413.69,-0.00824683
2/14/1992,412.48,-0.002924895
2/18/1992,407.38,-0.012364236
2/19/1992,408.26,0.002160145
2/20/1992,413.9,0.013814726
2/21/1992,411.43,-0.005967625
2/24/1992,412.27,0.00204166
2/25/1992,410.45,-0.004414583
2/26/1992,415.35,0.011938117
2/27/1992,413.86,-0.003587336
2/28/1992,412.7,-0.00280288
3/2/1992,412.45,-0.000605767
3/3/1992,412.85,0.000969815
3/4/1992,409.33,-0.008526099
3/5/1992,406.51,-0.006889307
3/6/1992,404.44,-0.005092126
3/9/1992,405.21,0.001903867
3/10/1992,406.89,0.004145998
3/11/1992,404.03,-0.007028927
3/12/1992,403.89,-0.000346509
3/13/1992,405.84,0.004828047
3/16/1992,406.39,0.001355214
3/17/1992,409.58,0.007849603
3/18/1992,409.15,-0.001049856
3/19/1992,409.8,0.001588659
3/20/1992,411.3,0.003660322
3/23/1992,409.91,-0.003379528
3/24/1992,408.88,-0.002512747
3/25/1992,407.52,-0.003326159
3/26/1992,407.86,0.000834315
3/27/1992,403.5,-0.010689943
3/30/1992,403,-0.001239157
3/31/1992,403.69,0.001712159
4/1/1992,404.23,0.00133766
4/2/1992,400.5,-0.00922742
4/3/1992,401.55,0.002621723
4/6/1992,405.59,0.010061014
4/7/1992,398.06,-0.018565546
4/8/1992,394.5,-0.008943375
4/9/1992,400.64,0.015564005
4/10/1992,404.29,0.009110423
4/13/1992,406.08,0.004427515
4/14/1992,412.39,0.01553881
4/15/1992,416.28,0.009432818
4/16/1992,416.04,-0.000576535
4/20/1992,410.18,-0.014085184
4/21/1992,410.26,0.000195036
4/22/1992,409.81,-0.001096865
4/23/1992,411.6,0.004367878
4/24/1992,409.02,-0.006268222
4/27/1992,408.45,-0.001393575
4/28/1992,409.11,0.001615865
4/29/1992,412.02,0.007113001
4/30/1992,414.95,0.007111305
5/1/1992,412.53,-0.005832028
5/4/1992,416.91,0.01061741
5/5/1992,416.84,-0.000167902
5/6/1992,416.79,-0.00011995
5/7/1992,415.85,-0.002255332
5/8/1992,416.05,0.000480943
5/11/1992,418.49,0.00586468
5/12/1992,416.29,-0.005256995
5/13/1992,416.45,0.000384347
5/14/1992,413.14,-0.007948133
5/15/1992,410.09,-0.007382485
5/18/1992,412.81,0.00663269
5/19/1992,416.37,0.008623822
5/20/1992,415.39,-0.002353676
5/21/1992,412.6,-0.00671658
5/22/1992,414.02,0.00344159
5/26/1992,411.41,-0.006304043
5/27/1992,412.17,0.001847306
5/28/1992,416.74,0.011087658
5/29/1992,415.35,-0.003335413
6/1/1992,417.3,0.004694836
6/2/1992,413.5,-0.009106159
6/3/1992,414.59,0.002636034
6/4/1992,413.26,-0.003207989
6/5/1992,413.48,0.000532353
6/8/1992,413.36,-0.00029022
6/9/1992,410.06,-0.007983356
6/10/1992,407.25,-0.006852656
6/11/1992,409.05,0.00441989
6/12/1992,409.76,0.001735729
6/15/1992,410.29,0.00129344
6/16/1992,408.32,-0.004801482
6/17/1992,402.26,-0.014841301
6/18/1992,400.96,-0.003231741
6/19/1992,403.67,0.006758779
6/22/1992,403.4,-0.000668863
6/23/1992,404.04,0.001586515
6/24/1992,403.84,-0.000495
6/25/1992,403.12,-0.001782884
6/26/1992,403.45,0.000818615
6/29/1992,408.94,0.013607634
6/30/1992,408.14,-0.001956277
7/1/1992,412.88,0.011613662
7/2/1992,411.77,-0.002688432
7/6/1992,413.84,0.005027078
7/7/1992,409.16,-0.011308718
7/8/1992,410.28,0.002737315
7/9/1992,414.23,0.009627571
7/10/1992,414.62,0.000941506
7/13/1992,414.87,0.000602962
7/14/1992,417.68,0.006773206
7/15/1992,417.1,-0.001388623
7/16/1992,417.54,0.001054903
7/17/1992,415.62,-0.004598362
7/20/1992,413.75,-0.004499302
7/21/1992,413.76,2.41692E-05
7/22/1992,410.93,-0.006839714
7/23/1992,412.08,0.00279853
7/24/1992,411.6,-0.001164822
7/27/1992,411.54,-0.000145773
7/28/1992,417.52,0.014530787
7/29/1992,422.23,0.011280897
7/30/1992,423.92,0.004002558
7/31/1992,424.21,0.000684091
8/3/1992,425.09,0.002074444
8/4/1992,424.36,-0.001717283
8/5/1992,422.19,-0.005113583
8/6/1992,420.59,-0.003789763
8/7/1992,418.88,-0.004065717
8/10/1992,419.42,0.001289152
8/11/1992,418.9,-0.001239807
8/12/1992,417.78,-0.002673669
8/13/1992,417.73,-0.00011968
8/14/1992,419.91,0.005218682
8/17/1992,420.74,0.001976614
8/18/1992,421.34,0.001426059
8/19/1992,418.19,-0.007476148
8/20/1992,418.26,0.000167388
8/21/1992,414.85,-0.008152824
8/24/1992,410.72,-0.009955406
8/25/1992,411.61,0.002166926
8/26/1992,413.51,0.00461602
8/27/1992,413.53,4.83664E-05
8/28/1992,414.84,0.003167848
8/31/1992,414.03,-0.00195256
9/1/1992,416.07,0.004927179
9/2/1992,417.98,0.004590574
9/3/1992,417.98,0
9/4/1992,417.08,-0.002153213
9/8/1992,414.44,-0.006329721
9/9/1992,416.36,0.004632757
9/10/1992,419.95,0.008622346
9/11/1992,419.58,-0.000881057
9/14/1992,425.27,0.01356118
9/15/1992,419.77,-0.01293296
9/16/1992,419.92,0.000357339
9/17/1992,419.93,2.38141E-05
9/18/1992,422.93,0.007144048
9/21/1992,422.14,-0.001867921
9/22/1992,417.14,-0.011844412
9/23/1992,417.44,0.000719183
9/24/1992,418.47,0.00246742
9/25/1992,414.35,-0.009845389
9/28/1992,416.62,0.00547846
9/29/1992,416.8,0.000432048
9/30/1992,417.8,0.002399232
10/1/1992,416.29,-0.003614169
10/2/1992,410.47,-0.013980638
10/5/1992,407.57,-0.007065072
10/6/1992,407.18,-0.000956891
10/7/1992,404.25,-0.007195835
10/8/1992,407.75,0.008658009
10/9/1992,402.66,-0.012483139
10/12/1992,407.44,0.011871057
10/13/1992,409.3,0.004565089
10/14/1992,409.37,0.000171024
10/15/1992,409.6,0.000561839
10/16/1992,411.73,0.005200195
10/19/1992,414.98,0.007893522
10/20/1992,415.48,0.001204877
10/21/1992,415.67,0.000457302
10/22/1992,414.9,-0.001852431
10/23/1992,414.1,-0.001928175
10/26/1992,418.16,0.009804395
10/27/1992,418.49,0.000789172
10/28/1992,420.13,0.003918851
10/29/1992,420.86,0.001737557
10/30/1992,418.68,-0.00517987
11/2/1992,422.75,0.009721028
11/3/1992,419.92,-0.006694264
11/4/1992,417.11,-0.006691751
11/5/1992,418.34,0.002948862
11/6/1992,417.58,-0.001816704
11/9/1992,418.59,0.002418698
11/10/1992,418.62,7.16692E-05
11/11/1992,422.2,0.008551909
11/12/1992,422.87,0.001586926
11/13/1992,422.43,-0.001040509
11/16/1992,420.68,-0.004142698
11/17/1992,419.27,-0.003351716
11/18/1992,422.85,0.008538651
11/19/1992,423.61,0.001797328
11/20/1992,426.65,0.007176412
11/23/1992,425.12,-0.003586078
11/24/1992,427.59,0.005810124
11/25/1992,429.19,0.003741902
11/27/1992,430.16,0.002260071
11/30/1992,431.35,0.002766412
12/1/1992,430.78,-0.001321433
12/2/1992,429.89,-0.00206602
12/3/1992,429.91,4.65235E-05
12/4/1992,432.06,0.005001047
12/7/1992,435.31,0.007522103
12/8/1992,436.99,0.003859319
12/9/1992,435.65,-0.003066432
12/10/1992,434.64,-0.002318375
12/11/1992,433.73,-0.002093687
12/14/1992,432.84,-0.002051968
12/15/1992,432.57,-0.000623787
12/16/1992,431.52,-0.002427353
12/17/1992,435.43,0.009060994
12/18/1992,441.28,0.013434995
12/21/1992,440.7,-0.001314358
12/22/1992,440.31,-0.000884956
12/23/1992,439.03,-0.002907043
12/24/1992,439.77,0.001685534
12/28/1992,439.15,-0.001409828
12/29/1992,437.98,-0.002664238
12/30/1992,438.82,0.001917896
12/31/1992,435.71,-0.007087188
1/4/1993,435.38,-0.000757384
1/5/1993,434.34,-0.002388718
1/6/1993,434.52,0.000414422
1/7/1993,430.73,-0.008722268
1/8/1993,429.05,-0.003900355
1/11/1993,430.95,0.004428388
1/12/1993,431.04,0.000208841
1/13/1993,433.03,0.004616741
1/14/1993,435.94,0.006720089
1/15/1993,437.15,0.002775611
1/18/1993,436.84,-0.000709139
1/19/1993,435.13,-0.003914477
1/20/1993,433.37,-0.004044768
1/21/1993,435.49,0.004891894
1/22/1993,436.11,0.001423684
1/25/1993,440.01,0.008942698
1/26/1993,439.95,-0.000136361
1/27/1993,438.11,-0.004182293
1/28/1993,438.66,0.001255392
1/29/1993,438.78,0.00027356
2/1/1993,442.52,0.008523634
2/2/1993,442.55,6.77935E-05
2/3/1993,447.2,0.010507287
2/4/1993,449.56,0.005277281
2/5/1993,448.93,-0.00140137
2/8/1993,447.85,-0.00240572
2/9/1993,445.33,-0.005626884
2/10/1993,446.23,0.002020973
2/11/1993,447.66,0.003204625
2/12/1993,444.58,-0.006880222
2/16/1993,433.91,-0.02400018
2/17/1993,433.3,-0.001405821
2/18/1993,431.9,-0.003231018
2/19/1993,434.22,0.005371614
2/22/1993,435.24,0.00234904
2/23/1993,434.8,-0.001010936
2/24/1993,440.87,0.013960442
2/25/1993,442.34,0.003334316
2/26/1993,443.38,0.002351133
3/1/1993,442.01,-0.0030899
3/2/1993,447.9,0.01332549
3/3/1993,449.26,0.003036392
3/4/1993,447.34,-0.004273695
3/5/1993,446.11,-0.002749586
3/8/1993,454.71,0.019277757
3/9/1993,454.4,-0.000681753
3/10/1993,456.33,0.004247359
3/11/1993,453.72,-0.005719545
3/12/1993,449.83,-0.00857357
3/15/1993,451.43,0.003556899
3/16/1993,451.37,-0.000132911
3/17/1993,448.31,-0.006779361
3/18/1993,451.89,0.007985546
3/19/1993,450.18,-0.003784107
3/22/1993,448.88,-0.002887734
3/23/1993,448.76,-0.000267332
3/24/1993,448.07,-0.00153757
3/25/1993,450.88,0.006271342
3/26/1993,447.78,-0.006875444
3/29/1993,450.77,0.006677386
3/30/1993,451.97,0.002662111
3/31/1993,451.67,-0.000663761
4/1/1993,450.3,-0.003033188
4/2/1993,441.39,-0.019786809
4/5/1993,442.29,0.002039013
4/6/1993,441.16,-0.002554885
4/7/1993,442.73,0.0035588
4/8/1993,441.84,-0.002010255
4/12/1993,448.37,0.014779106
4/13/1993,449.22,0.001895756
4/14/1993,448.66,-0.001246605
4/15/1993,448.4,-0.000579503
4/16/1993,448.94,0.001204282
4/19/1993,447.46,-0.003296654
4/20/1993,445.1,-0.005274214
4/21/1993,443.63,-0.003302629
4/22/1993,439.46,-0.009399725
4/23/1993,437.03,-0.005529513
4/26/1993,433.54,-0.007985722
4/27/1993,438.01,0.010310467
4/28/1993,438.02,2.28305E-05
4/29/1993,438.89,0.001986211
4/30/1993,440.19,0.002962018
5/3/1993,442.46,0.005156864
5/4/1993,444.05,0.003593545
5/5/1993,444.52,0.001058439
5/6/1993,443.26,-0.002834518
5/7/1993,442.31,-0.002143212
5/10/1993,442.8,0.00110782
5/11/1993,444.36,0.003523035
5/12/1993,444.8,0.000990188
5/13/1993,439.23,-0.012522482
5/14/1993,439.56,0.000751315
5/17/1993,440.37,0.001842752
5/18/1993,440.32,-0.000113541
5/19/1993,447.57,0.016465298
5/20/1993,450.59,0.006747548
5/21/1993,445.84,-0.010541734
5/24/1993,448,0.004844787
5/25/1993,448.85,0.001897321
5/26/1993,453.44,0.010226133
5/27/1993,452.41,-0.002271524
5/28/1993,450.19,-0.004907053
6/1/1993,453.83,0.008085475
6/2/1993,453.85,4.40694E-05
6/3/1993,452.49,-0.002996585
6/4/1993,450.06,-0.005370284
6/7/1993,447.69,-0.005265965
6/8/1993,444.71,-0.006656392
6/9/1993,445.78,0.002406062
6/10/1993,445.38,-0.000897304
6/11/1993,447.26,0.004221115
6/14/1993,447.71,0.001006126
6/15/1993,446.27,-0.003216368
6/16/1993,447.43,0.002599323
6/17/1993,448.54,0.002480835
6/18/1993,443.68,-0.010835154
6/21/1993,446.22,0.005724847
6/22/1993,445.93,-0.000649904
6/23/1993,443.19,-0.006144462
6/24/1993,446.62,0.007739344
6/25/1993,447.6,0.002194259
6/28/1993,451.85,0.009495085
6/29/1993,450.69,-0.002567224
6/30/1993,450.53,-0.000355011
7/1/1993,449.02,-0.003351608
7/2/1993,445.84,-0.00708209
7/6/1993,441.43,-0.009891441
7/7/1993,442.83,0.003171511
7/8/1993,448.64,0.013120159
7/9/1993,448.11,-0.001181348
7/12/1993,448.98,0.001941488
7/13/1993,448.09,-0.001982271
7/14/1993,450.08,0.004441072
7/15/1993,449.22,-0.001910771
7/16/1993,445.75,-0.0077245
7/19/1993,446.03,0.000628155
7/20/1993,447.31,0.002869762
7/21/1993,447.18,-0.000290626
7/22/1993,444.51,-0.00597075
7/23/1993,447.1,0.005826641
7/26/1993,449.09,0.004450906
7/27/1993,448.24,-0.001892716
7/28/1993,447.19,-0.002342495
7/29/1993,450.24,0.006820367
7/30/1993,448.13,-0.004686389
8/2/1993,450.15,0.004507621
8/3/1993,449.27,-0.001954904
8/4/1993,448.54,-0.001624858
8/5/1993,448.13,-0.000914077
8/6/1993,448.68,0.001227322
8/9/1993,450.72,0.00454667
8/10/1993,449.45,-0.002817714
8/11/1993,450.46,0.002247191
8/12/1993,448.96,-0.003329929
8/13/1993,450.14,0.002628297
8/16/1993,452.38,0.00497623
8/17/1993,453.13,0.001657898
8/18/1993,456.04,0.006421998
8/19/1993,456.43,0.000855188
8/20/1993,456.16,-0.000591547
8/23/1993,455.23,-0.002038758
8/24/1993,459.77,0.009972981
8/25/1993,460.13,0.000783
8/26/1993,461.04,0.001977702
8/27/1993,460.54,-0.001084505
8/30/1993,461.9,0.002953055
8/31/1993,463.56,0.003593851
9/1/1993,463.15,-0.000884459
9/2/1993,461.3,-0.003994386
9/3/1993,461.34,8.67115E-05
9/7/1993,458.52,-0.006112628
9/8/1993,456.65,-0.004078339
9/9/1993,457.5,0.001861382
9/10/1993,461.72,0.009224044
9/13/1993,462.06,0.000736377
9/14/1993,459.9,-0.004674718
9/15/1993,461.6,0.003696456
9/16/1993,459.43,-0.00470104
9/17/1993,458.83,-0.001305966
9/20/1993,455.05,-0.008238345
9/21/1993,452.95,-0.004614877
9/22/1993,456.2,0.007175185
9/23/1993,457.74,0.003375712
9/24/1993,457.63,-0.000240311
9/27/1993,461.8,0.009112165
9/28/1993,461.53,-0.000584669
9/29/1993,460.11,-0.003076723
9/30/1993,458.93,-0.002564604
10/1/1993,461.28,0.005120607
10/4/1993,461.34,0.000130073
10/5/1993,461.2,-0.000303464
10/6/1993,460.74,-0.000997398
10/7/1993,459.18,-0.003385858
10/8/1993,460.31,0.002460909
10/11/1993,460.88,0.001238296
10/12/1993,461.12,0.000520743
10/13/1993,461.49,0.000802394
10/14/1993,466.83,0.011571215
10/15/1993,469.5,0.005719427
10/18/1993,468.45,-0.002236422
10/19/1993,466.21,-0.004781727
10/20/1993,466.07,-0.000300294
10/21/1993,465.36,-0.001523376
10/22/1993,463.27,-0.004491147
10/25/1993,464.2,0.002007469
10/26/1993,464.3,0.000215424
10/27/1993,464.61,0.000667672
10/28/1993,467.73,0.00671531
10/29/1993,467.83,0.000213799
11/1/1993,469.1,0.002714661
11/2/1993,468.44,-0.001406949
11/3/1993,463.02,-0.011570319
11/4/1993,457.49,-0.011943329
11/5/1993,459.57,0.004546547
11/8/1993,460.21,0.001392606
11/9/1993,460.33,0.000260751
11/10/1993,463.72,0.007364282
11/11/1993,462.64,-0.002328992
11/12/1993,465.39,0.005944147
11/15/1993,463.75,-0.003523926
11/16/1993,466.74,0.006447439
11/17/1993,464.81,-0.004135064
11/18/1993,463.62,-0.002560186
11/19/1993,462.6,-0.002200078
11/22/1993,459.13,-0.007501081
11/23/1993,461.03,0.004138261
11/24/1993,462.36,0.002884845
11/26/1993,463.06,0.001513972
11/29/1993,461.9,-0.002505075
11/30/1993,461.79,-0.000238147
12/1/1993,461.89,0.000216549
12/2/1993,463.11,0.002641322
12/3/1993,464.89,0.003843579
12/6/1993,466.43,0.003312612
12/7/1993,466.76,0.000707502
12/8/1993,466.29,-0.001006941
12/9/1993,464.18,-0.004525081
12/10/1993,463.93,-0.000538584
12/13/1993,465.7,0.003815231
12/14/1993,463.06,-0.005668886
12/15/1993,461.84,-0.002634648
12/16/1993,463.34,0.003247878
12/17/1993,466.38,0.006561057
12/20/1993,465.85,-0.001136412
12/21/1993,465.3,-0.001180638
12/22/1993,467.32,0.004341285
12/23/1993,467.38,0.000128392
12/27/1993,470.54,0.006761094
12/28/1993,470.94,0.000850087
12/29/1993,470.58,-0.000764429
12/30/1993,468.64,-0.004122572
12/31/1993,466.45,-0.004673097
1/3/1994,465.44,-0.002165291
1/4/1994,466.89,0.003115332
1/5/1994,467.55,0.001413609
1/6/1994,467.12,-0.000919688
1/7/1994,469.9,0.005951362
1/10/1994,475.27,0.011427963
1/11/1994,474.13,-0.002398637
1/12/1994,474.17,8.4365E-05
1/13/1994,472.47,-0.003585212
1/14/1994,474.91,0.005164349
1/17/1994,473.3,-0.003390116
1/18/1994,474.25,0.002007184
1/19/1994,474.3,0.00010543
1/20/1994,474.98,0.001433692
1/21/1994,474.72,-0.000547391
1/24/1994,471.97,-0.005792888
1/25/1994,470.92,-0.002224718
1/26/1994,473.2,0.004841587
1/27/1994,477.05,0.008136095
1/28/1994,478.7,0.003458757
1/31/1994,481.61,0.006078964
2/1/1994,479.62,-0.004131974
2/2/1994,482,0.004962262
2/3/1994,480.71,-0.002676349
2/4/1994,469.81,-0.022674794
2/7/1994,471.76,0.004150614
2/8/1994,471.05,-0.001505003
2/9/1994,472.77,0.003651417
2/10/1994,468.93,-0.008122343
2/11/1994,470.18,0.002665643
2/14/1994,470.23,0.000106342
2/15/1994,472.52,0.004869957
2/16/1994,472.79,0.000571404
2/17/1994,470.34,-0.005182005
2/18/1994,467.69,-0.005634222
2/22/1994,471.46,0.008060895
2/23/1994,470.69,-0.001633224
2/24/1994,464.26,-0.013660796
2/25/1994,466.07,0.003898677
2/28/1994,467.14,0.002295792
3/1/1994,464.44,-0.005779852
3/2/1994,464.81,0.000796658
3/3/1994,463.01,-0.00387255
3/4/1994,464.74,0.00373642
3/7/1994,466.91,0.004669277
3/8/1994,465.88,-0.002205993
3/9/1994,467.06,0.002532841
3/10/1994,463.9,-0.006765726
3/11/1994,466.44,0.005475318
3/14/1994,467.39,0.002036704
3/15/1994,467.01,-0.000813026
3/16/1994,469.42,0.005160489
3/17/1994,470.9,0.003152827
3/18/1994,471.06,0.000339775
3/21/1994,468.54,-0.005349637
3/22/1994,468.8,0.000554915
3/23/1994,468.54,-0.000554608
3/24/1994,464.35,-0.008942673
3/25/1994,460.58,-0.008118876
3/28/1994,460,-0.001259282
3/29/1994,452.48,-0.016347826
3/30/1994,445.55,-0.015315594
3/31/1994,445.77,0.000493772
4/4/1994,438.92,-0.015366669
4/5/1994,448.29,0.021347854
4/6/1994,448.05,-0.000535368
4/7/1994,450.88,0.006316259
4/8/1994,447.1,-0.008383605
4/11/1994,449.87,0.006195482
4/12/1994,447.57,-0.005112588
4/13/1994,446.26,-0.002926916
4/14/1994,446.38,0.000268902
4/15/1994,446.18,-0.000448049
4/18/1994,442.46,-0.008337442
4/19/1994,442.54,0.000180807
4/20/1994,441.96,-0.001310616
4/21/1994,448.73,0.015318128
4/22/1994,447.63,-0.002451363
4/25/1994,452.71,0.011348658
4/26/1994,451.87,-0.001855492
4/28/1994,449.1,-0.006130082
4/29/1994,450.91,0.004030283
5/2/1994,453.02,0.004679426
5/3/1994,453.03,2.20741E-05
5/4/1994,451.72,-0.002891641
5/5/1994,451.38,-0.000752679
5/6/1994,447.82,-0.007886925
5/9/1994,442.32,-0.01228172
5/10/1994,446.01,0.008342377
5/11/1994,441.49,-0.010134302
5/12/1994,443.75,0.005119029
5/13/1994,444.14,0.000878873
5/16/1994,444.49,0.00078804
5/17/1994,449.37,0.010978875
5/18/1994,453.69,0.009613459
5/19/1994,456.48,0.006149573
5/20/1994,454.92,-0.003417455
5/23/1994,453.2,-0.003780885
5/24/1994,454.81,0.003552515
5/25/1994,456.34,0.003364042
5/26/1994,457.06,0.001577771
5/27/1994,457.33,0.000590732
5/31/1994,456.5,-0.001814882
6/1/1994,457.63,0.002475356
6/2/1994,457.65,4.37034E-05
6/3/1994,460.13,0.005418988
6/6/1994,458.88,-0.002716624
6/7/1994,458.21,-0.001460077
6/8/1994,457.06,-0.002509766
6/9/1994,457.86,0.001750317
6/10/1994,458.67,0.0017691
6/13/1994,459.1,0.000937493
6/14/1994,462.37,0.007122631
6/15/1994,460.61,-0.003806475
6/16/1994,461.93,0.002865765
6/17/1994,458.45,-0.007533609
6/20/1994,455.48,-0.006478351
6/21/1994,451.34,-0.009089312
6/22/1994,453.09,0.003877343
6/23/1994,449.63,-0.007636452
6/24/1994,442.8,-0.015190268
6/27/1994,447.31,0.010185185
6/28/1994,446.07,-0.002772127
6/29/1994,447.63,0.003497209
6/30/1994,444.27,-0.007506199
7/1/1994,446.2,0.004344205
7/5/1994,446.37,0.000380995
7/6/1994,446.13,-0.000537671
7/7/1994,448.38,0.005043373
7/8/1994,449.55,0.002609394
7/11/1994,448.06,-0.003314426
7/12/1994,447.95,-0.000245503
7/13/1994,448.73,0.001741266
7/14/1994,453.41,0.010429434
7/15/1994,454.16,0.001654132
7/18/1994,455.22,0.002333979
7/19/1994,453.86,-0.002987566
7/20/1994,451.6,-0.004979509
7/21/1994,452.61,0.002236492
7/22/1994,453.11,0.001104704
7/25/1994,454.25,0.002515945
7/26/1994,453.36,-0.001959274
7/27/1994,452.57,-0.001742545
7/28/1994,454.24,0.003690037
7/29/1994,458.26,0.008849947
8/1/1994,461.01,0.00600096
8/2/1994,460.56,-0.000976118
8/3/1994,461.45,0.00193243
8/4/1994,458.4,-0.0066096
8/5/1994,457.09,-0.002857766
8/8/1994,457.89,0.001750202
8/9/1994,457.92,6.55179E-05
8/10/1994,460.3,0.005197414
8/11/1994,458.88,-0.003084945
8/12/1994,461.94,0.00666841
8/15/1994,461.23,-0.001536996
8/16/1994,465.01,0.008195477
8/17/1994,465.17,0.000344079
8/18/1994,463.17,-0.004299503
8/19/1994,463.68,0.001101108
8/22/1994,462.32,-0.002933057
8/23/1994,464.51,0.004736979
8/24/1994,469.03,0.009730684
8/25/1994,468.08,-0.002025457
8/26/1994,473.8,0.012220133
8/29/1994,474.59,0.00166737
8/30/1994,476.07,0.003118481
8/31/1994,475.49,-0.001218308
9/1/1994,473.17,-0.004879177
9/2/1994,470.99,-0.004607224
9/6/1994,471.86,0.001847173
9/7/1994,470.99,-0.001843767
9/8/1994,473.14,0.004564853
9/9/1994,468.18,-0.010483155
9/12/1994,466.21,-0.004207783
9/13/1994,467.51,0.002788443
9/14/1994,468.8,0.002759299
9/15/1994,474.81,0.012819966
9/16/1994,471.19,-0.007624102
9/19/1994,470.85,-0.000721577
9/20/1994,463.36,-0.015907402
9/21/1994,461.46,-0.004100483
9/22/1994,461.27,-0.000411737
9/23/1994,459.67,-0.003468684
9/26/1994,460.82,0.002501795
9/27/1994,462.05,0.002669155
9/28/1994,464.84,0.006038308
9/29/1994,462.24,-0.005593322
9/30/1994,462.71,0.001016788
10/3/1994,461.74,-0.002096345
10/4/1994,454.59,-0.015484905
10/5/1994,453.52,-0.002353769
10/6/1994,452.36,-0.00255777
10/7/1994,455.1,0.006057123
10/10/1994,459.04,0.008657438
10/11/1994,465.79,0.014704601
10/12/1994,465.47,-0.000687005
10/13/1994,467.79,0.00498421
10/14/1994,469.1,0.002800402
10/17/1994,468.96,-0.000298444
10/18/1994,467.66,-0.002772091
10/19/1994,470.28,0.005602361
10/20/1994,466.85,-0.007293527
10/21/1994,464.89,-0.004198351
10/24/1994,460.83,-0.008733249
10/25/1994,461.53,0.001518998
10/26/1994,462.62,0.00236171
10/27/1994,465.85,0.006981972
10/28/1994,473.77,0.017001181
10/31/1994,472.35,-0.002997235
11/1/1994,468.42,-0.008320102
11/2/1994,466.51,-0.004077537
11/3/1994,467.91,0.003001007
11/4/1994,462.28,-0.012032228
11/7/1994,463.07,0.001708921
11/8/1994,465.65,0.005571512
11/9/1994,465.4,-0.000536884
11/10/1994,464.37,-0.00221315
11/11/1994,462.35,-0.00434998
11/14/1994,466.04,0.007980967
11/15/1994,465.03,-0.002167196
11/16/1994,465.62,0.001268735
11/17/1994,463.57,-0.004402732
11/18/1994,461.47,-0.00453006
11/21/1994,458.3,-0.006869352
11/22/1994,450.09,-0.01791403
11/23/1994,449.93,-0.000355484
11/25/1994,452.29,0.00524526
11/28/1994,454.16,0.004134515
11/29/1994,455.17,0.002223886
11/30/1994,453.69,-0.003251532
12/1/1994,448.92,-0.010513787
12/2/1994,453.3,0.00975675
12/5/1994,453.32,4.41209E-05
12/6/1994,453.11,-0.000463249
12/7/1994,451.23,-0.004149103
12/8/1994,445.45,-0.012809432
12/9/1994,446.96,0.003389831
12/12/1994,449.47,0.005615715
12/13/1994,450.15,0.001512893
12/14/1994,454.97,0.010707542
12/15/1994,455.34,0.00081324
12/16/1994,458.8,0.007598717
12/19/1994,457.91,-0.001939843
